"Name","Hostname","Group","State","Notes","User","Tags","Created","Runtime","Sweep","data.name","data.params.dataset_path","data.params.feature_csv_path","data.params.file_byte_read_limit","data.params.use_code_only","model.name","model.params.dropout_rate","model.params.embedding_dim","model.params.input_length","model.params.num_classes","model.params.vocab_size","target_feature","training.batch_size","training.criterion","training.epochs","training.learning_rate","training.optimizer","training.weight_decay","transforms.name","transforms.params.dimx","transforms.params.dimy","transforms.params.duplicate_to_n_channels","transforms.params.length","transforms.params.normalize","validator.n_splits","validator.name","validator.seed","validator.wandb_project_name","batch_loss","epoch","overall_accuracy","test_accuracy_chunk","test_accuracy_file","test_dataset_size","test_loss","time_taken","train_dataset_size","train_loss"
"overall_metrics","idun-07-09","kfold Simple1d endianness 16:02:42, 07-05-2025","finished","-","","","2025-05-07T14:04:06.000Z","3","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","10","kfold-all-22621667","","","0.9957777893044244","","","","","00:01:23","",""
"fold_5","idun-07-09","kfold Simple1d endianness 16:02:42, 07-05-2025","finished","-","","","2025-05-07T14:03:50.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","10","kfold-all-22621667","0.03678775578737259","1","","0.9956429275377352","0.9956429275377352","19279","0.013982130748735468","","77116","0.0410866826047147"
"fold_4","idun-07-09","kfold Simple1d endianness 16:02:42, 07-05-2025","finished","-","","","2025-05-07T14:03:33.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","10","kfold-all-22621667","0.021108178421854973","1","","0.996213496550651","0.996213496550651","19279","0.010680529130107648","","77116","0.04374037671460349"
"fold_3","idun-07-09","kfold Simple1d endianness 16:02:42, 07-05-2025","finished","-","","","2025-05-07T14:03:15.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","10","kfold-all-22621667","0.06751219183206558","1","","0.9954873178069402","0.9954873178069402","19279","0.013923602479273465","","77116","0.041095237505884986"
"fold_2","idun-07-09","kfold Simple1d endianness 16:02:42, 07-05-2025","finished","-","","","2025-05-07T14:03:00.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","10","kfold-all-22621667","0.01958069764077663","1","","0.9957985372685304","0.9957985372685304","19279","0.013924183388871782","","77116","0.0419376061174292"
"fold_1","idun-07-09","kfold Simple1d endianness 16:02:42, 07-05-2025","finished","-","","","2025-05-07T14:02:43.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","10","kfold-all-22621667","0.02607886865735054","1","","0.9957466673582654","0.9957466673582654","19279","0.013052038007156534","","77116","0.04088843115502765"
"overall_metrics","idun-07-09","kfold Simple1d endianness 16:01:04, 07-05-2025","finished","-","","","2025-05-07T14:02:30.000Z","3","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","9","kfold-all-22621667","","","0.9946262772965404","","","","","00:01:26","",""
"fold_5","idun-07-09","kfold Simple1d endianness 16:01:04, 07-05-2025","finished","-","","","2025-05-07T14:02:14.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","9","kfold-all-22621667","0.0030274465680122375","1","","0.9954873178069402","0.9954873178069402","19279","0.013015148336627596","","77116","0.03485493383972221"
"fold_4","idun-07-09","kfold Simple1d endianness 16:01:04, 07-05-2025","finished","-","","","2025-05-07T14:01:55.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","9","kfold-all-22621667","0.010839847847819328","1","","0.99538357798641","0.99538357798641","19279","0.014908653315083282","","77116","0.036721941556335194"
"fold_3","idun-07-09","kfold Simple1d endianness 16:01:04, 07-05-2025","finished","-","","","2025-05-07T14:01:39.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","9","kfold-all-22621667","0.017273955047130585","1","","0.9945536594221692","0.9945536594221692","19279","0.014059320860244764","","77116","0.03835076491717496"
"fold_2","idun-07-09","kfold Simple1d endianness 16:01:04, 07-05-2025","finished","-","","","2025-05-07T14:01:22.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","9","kfold-all-22621667","0.1100645512342453","1","","0.9952279682556148","0.9952279682556148","19279","0.01595749221930661","","77116","0.038750721949985426"
"fold_1","idun-07-09","kfold Simple1d endianness 16:01:04, 07-05-2025","finished","-","","","2025-05-07T14:01:04.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","9","kfold-all-22621667","0.017302829772233963","1","","0.992478863011567","0.992478863011567","19279","0.01750653445424161","","77116","0.03818039158884488"
"overall_metrics","idun-07-09","kfold Simple1d endianness 15:59:25, 07-05-2025","finished","-","","","2025-05-07T14:00:51.000Z","3","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","8","kfold-all-22621667","","","0.99355775714508","","","","","00:01:25","",""
"fold_5","idun-07-09","kfold Simple1d endianness 15:59:25, 07-05-2025","finished","-","","","2025-05-07T14:00:34.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","8","kfold-all-22621667","0.05386246368288994","1","","0.994190570050314","0.994190570050314","19279","0.014514610875880228","","77116","0.040096025790824046"
"fold_4","idun-07-09","kfold Simple1d endianness 15:59:25, 07-05-2025","finished","-","","","2025-05-07T14:00:16.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","8","kfold-all-22621667","0.017697786912322044","1","","0.993412521396338","0.993412521396338","19279","0.019320330830736258","","77116","0.04108613528691897"
"fold_3","idun-07-09","kfold Simple1d endianness 15:59:25, 07-05-2025","finished","-","","","2025-05-07T14:00:00.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","8","kfold-all-22621667","0.018661979585886","1","","0.9912858550754708","0.9912858550754708","19279","0.025477854023759305","","77116","0.03906460193160214"
"fold_2","idun-07-09","kfold Simple1d endianness 15:59:25, 07-05-2025","finished","-","","","2025-05-07T13:59:43.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","8","kfold-all-22621667","0.04084603860974312","1","","0.9946573992426994","0.9946573992426994","19279","0.015453551546779867","","77116","0.04039242131557293"
"fold_1","idun-07-09","kfold Simple1d endianness 15:59:25, 07-05-2025","finished","-","","","2025-05-07T13:59:26.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","8","kfold-all-22621667","0.01897748000919819","1","","0.9942424399605788","0.9942424399605788","19279","0.012503114370461078","","77116","0.04100305819606189"
"overall_metrics","idun-07-09","kfold Simple1d endianness 15:57:53, 07-05-2025","finished","-","","","2025-05-07T13:59:13.000Z","3","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","7","kfold-all-22621667","","","0.9954769438248872","","","","","00:01:20","",""
"fold_5","idun-07-09","kfold Simple1d endianness 15:57:53, 07-05-2025","finished","-","","","2025-05-07T13:58:59.000Z","13","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","7","kfold-all-22621667","0.32973214983940125","1","","0.9954873178069402","0.9954873178069402","19279","0.011639797494903004","","77116","0.04977914551041124"
"fold_4","idun-07-09","kfold Simple1d endianness 15:57:53, 07-05-2025","finished","-","","","2025-05-07T13:58:42.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","7","kfold-all-22621667","0.03827637434005737","1","","0.996057886819856","0.996057886819856","19279","0.011526126097799265","","77116","0.04970398908162188"
"fold_3","idun-07-09","kfold Simple1d endianness 15:57:53, 07-05-2025","finished","-","","","2025-05-07T13:58:25.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","7","kfold-all-22621667","0.04649045690894127","1","","0.9944499196016392","0.9944499196016392","19279","0.014055481234213608","","77116","0.04857841949925383"
"fold_2","idun-07-09","kfold Simple1d endianness 15:57:53, 07-05-2025","finished","-","","","2025-05-07T13:58:09.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","7","kfold-all-22621667","0.029939670115709305","1","","0.9961097567301208","0.9961097567301208","19279","0.012535520376825704","","77116","0.04770058758918648"
"fold_1","idun-07-09","kfold Simple1d endianness 15:57:53, 07-05-2025","finished","-","","","2025-05-07T13:57:53.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","7","kfold-all-22621667","0.023212889209389687","1","","0.99527983816588","0.99527983816588","19279","0.01741871465500114","","77116","0.04639504219555582"
"overall_metrics","idun-07-09","kfold Simple1d endianness 15:56:20, 07-05-2025","finished","-","","","2025-05-07T13:57:41.000Z","2","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","6","kfold-all-22621667","","","0.9939519684630944","","","","","00:01:20","",""
"fold_5","idun-07-09","kfold Simple1d endianness 15:56:20, 07-05-2025","finished","-","","","2025-05-07T13:57:24.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","6","kfold-all-22621667","0.10070756077766418","1","","0.9957466673582654","0.9957466673582654","19279","0.011881454973075464","","77116","0.05461477438727958"
"fold_4","idun-07-09","kfold Simple1d endianness 15:56:20, 07-05-2025","finished","-","","","2025-05-07T13:57:08.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","6","kfold-all-22621667","0.0686783492565155","1","","0.9912339851652056","0.9912339851652056","19279","0.02194328605176","","77116","0.05429575510812862"
"fold_3","idun-07-09","kfold Simple1d endianness 15:56:20, 07-05-2025","finished","-","","","2025-05-07T13:56:52.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","6","kfold-all-22621667","0.07517740875482559","1","","0.9935681311271332","0.9935681311271332","19279","0.016042769408442993","","77116","0.054080311577724624"
"fold_2","idun-07-09","kfold Simple1d endianness 15:56:20, 07-05-2025","finished","-","","","2025-05-07T13:56:37.000Z","14","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","6","kfold-all-22621667","0.08380548655986786","1","","0.9951760983453498","0.9951760983453498","19279","0.017719873809579893","","77116","0.05549936880400072"
"fold_1","idun-07-09","kfold Simple1d endianness 15:56:20, 07-05-2025","finished","-","","","2025-05-07T13:56:20.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","6","kfold-all-22621667","0.07098264992237091","1","","0.9940349603195188","0.9940349603195188","19279","0.01845028460092925","","77116","0.05421832067151921"
"overall_metrics","idun-07-09","kfold Simple1d endianness 15:54:42, 07-05-2025","finished","-","","","2025-05-07T13:56:08.000Z","2","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","5","kfold-all-22621667","","","0.9954873178069402","","","","","00:01:25","",""
"fold_5","idun-07-09","kfold Simple1d endianness 15:54:42, 07-05-2025","finished","-","","","2025-05-07T13:55:51.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","5","kfold-all-22621667","0.017209703102707863","1","","0.9963172363711812","0.9963172363711812","19279","0.011716262095874954","","77116","0.04140763330020694"
"fold_4","idun-07-09","kfold Simple1d endianness 15:54:42, 07-05-2025","finished","-","","","2025-05-07T13:55:34.000Z","16","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","5","kfold-all-22621667","0.04421834647655487","1","","0.9928938222936874","0.9928938222936874","19279","0.02047037431901889","","77116","0.04238521235369926"
"fold_3","idun-07-09","kfold Simple1d endianness 15:54:42, 07-05-2025","finished","-","","","2025-05-07T13:55:18.000Z","15","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple1d","0.3","","512","2","","endianness","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","5","kfold_cv","5","kfold-all-22621667","0.015047467313706877","1","","0.9954873178069402","0.9954873178069402","19279","0.013200449884422377","","77116","0.04298056191931424"
